Entity ID,Entity Contentful Link,Entity Name,Content Type,Field,Parent Page Entity ID,Parent Page Type,Parent Page Contentful Link,Parent Page Name,Parent page slug,full /en/ link,Link context summary,Replacement link,Replacement reasoning
ltFzS9KGbPiWYRyugrX8b,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/ltFzS9KGbPiWYRyugrX8b,3 Common Customer Complaints In AR and How To Solve Them,richTextBlock,content,4DPmbFQKxTOCRXjcrYlgpO,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4DPmbFQKxTOCRXjcrYlgpO,3 Common Customer Complaints In AR and How To Solve Them,en-GB=blog/3-customer-complaints-ar-â€”-and-how-solve-them; en-US=blog/customer-complaints-ar-and-how-solve-them; fr-FR=blog/3-plaintes-des-clients-en-ra-et-comment-les-rÃ©soudre,/en/ar-automation/why-communications-automation-your-secret-ar-weapon,"Referenced from ""3 Common Customer Complaints In AR and How To Solve Them"" (resourcePage) at slug ""en-GB=blog/3-customer-complaints-ar-â€”-and-how-solve-them; en-US=blog/customer-complaints-ar-and-how-solve-them; fr-FR=blog/3-plaintes-des-clients-en-ra-et-comment-les-rÃ©soudre"" via richTextBlock / content targeting ""Why Automation Is Your Secret AR Weapon"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/ar-and-ap-automation,"Original target is ""Why Automation Is Your Secret AR Weapon"". ""AR automation and AP automation"" is the closest new-site match. Shared topic terms include automation, accounts, receivable. It stays within the accounts receivable area. Signals: strong title/topic token overlap; matches accounts receivable topic."
ltFzS9KGbPiWYRyugrX8b,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/ltFzS9KGbPiWYRyugrX8b,3 Common Customer Complaints In AR and How To Solve Them,richTextBlock,content,4DPmbFQKxTOCRXjcrYlgpO,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4DPmbFQKxTOCRXjcrYlgpO,3 Common Customer Complaints In AR and How To Solve Them,en-GB=blog/3-customer-complaints-ar-â€”-and-how-solve-them; en-US=blog/customer-complaints-ar-and-how-solve-them; fr-FR=blog/3-plaintes-des-clients-en-ra-et-comment-les-rÃ©soudre,/en/resources/making-your-ar-cx-shine-on-demand,"Referenced from ""3 Common Customer Complaints In AR and How To Solve Them"" (resourcePage) at slug ""en-GB=blog/3-customer-complaints-ar-â€”-and-how-solve-them; en-US=blog/customer-complaints-ar-and-how-solve-them; fr-FR=blog/3-plaintes-des-clients-en-ra-et-comment-les-rÃ©soudre"" via richTextBlock / content targeting ""Making your AR Customer Experience Shine"".",https://prd.quadient.mmt.digital/en-us/webinars-events/forrester-tei-webinar-on-demand,"Original target is ""Making your AR Customer Experience Shine"". ""Forrester Analyzes the Total Economic Impact of Quadient AR by YayPay"" is the closest new-site match. Shared topic terms include accounts, receivable, demand. It stays within the accounts receivable area. It also matches the webinar intent. Signals: matches webinar resource type; matches accounts receivable topic."
1UEM0S70vRNtgcRz0mDMs2,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1UEM0S70vRNtgcRz0mDMs2,3 pitfalls to avoid when upgrading your Customer Communication Management (CCM) platforms,richTextBlock,content,7HRQX1yBWq9GlCKfyJYe1r,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7HRQX1yBWq9GlCKfyJYe1r,3 pitfalls to avoid when upgrading your Customer Communication Management (CCM) platforms,de-DE=blog/3-fallstricke-die-sie-beim-upgrade-ihrer-customer-communication-management-ccm-plattformen-vermeiden-sollten; en-US=blog/3-pitfalls-avoid-when-upgrading-your-customer-communication-management-ccm-platforms; es=blog/3-trampas-que-debe-evitar-al-actualizar-sus-plataformas-de-gestiÃ³n-de-comunicaciones-con-el-cliente-ccm; fr-FR=blog/3-pieges-a-eviter-plateforme-documents-clients-ccm,/en/resources/quadient-connects-2024-more-efficiency-less-cost-business-case-consolidation-and-centralization,"Referenced from ""3 pitfalls to avoid when upgrading your Customer Communication Management (CCM) platforms"" (resourcePage) at slug ""de-DE=blog/3-fallstricke-die-sie-beim-upgrade-ihrer-customer-communication-management-ccm-plattformen-vermeiden-sollten; en-US=blog/3-pitfalls-avoid-when-upgrading-your-customer-communication-management-ccm-platforms; es=blog/3-trampas-que-debe-evitar-al-actualizar-sus-plataformas-de-gestiÃ³n-de-comunicaciones-con-el-cliente-ccm; fr-FR=blog/3-pieges-a-eviter-plateforme-documents-clients-ccm"" via richTextBlock / content targeting ""The business case for consolidation and centralization"".",https://prd.quadient.mmt.digital/en-us/webinar-events/three-ways-intelligent-forms-can-improve-your-business,"Original target is ""The business case for consolidation and centralization"". ""Three ways intelligent forms can improve your business"" is the closest new-site match. Shared topic terms include business, busines. It stays within the customer communications area. It also matches the webinar intent. Signals: matches webinar resource type; matches customer communications topic."
2KYGhIMQXjC0nnHRSmEGDI,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2KYGhIMQXjC0nnHRSmEGDI,32 essential accounting acronyms & their definitions,richTextBlock,content,4b3B7Dc5x5q9FFeWsl6sTD,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4b3B7Dc5x5q9FFeWsl6sTD,32 essential accounting acronyms & their definitions,blog/32-essential-accounting-acronyms-their-definitions,/en/blog/ap-automation,"Referenced from ""32 essential accounting acronyms & their definitions"" (resourcePage) at slug ""blog/32-essential-accounting-acronyms-their-definitions"" via richTextBlock / content targeting ""Quadient Blog"".",https://prd.quadient.mmt.digital/en-us/blog/manual-no-more-the-benefits-ap-automation-business-success,"Original target is ""Quadient Blog"". ""Manual no more: The benefits of Accounts Payable automation for business success"" is the closest new-site match. Shared topic terms include blog, accounts, payable, automation. It stays within the accounts payable area. It also matches the blog intent. Signals: old slug contained in new URL; strong title/topic token overlap; keeps blog/article destination type; matches accounts payable topic."
2FnFPQPQGjx47YyMrEEHIi,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2FnFPQPQGjx47YyMrEEHIi,4  value-added benefits of integrating Netsuite with Quadient AR by YayPay,richTextBlock,content,6wGmj7JVaNCIXzbpLY4mW0,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6wGmj7JVaNCIXzbpLY4mW0,4  value-added benefits of integrating Netsuite with Quadient AR by YayPay,blog/4-value-added-benefits-of-integrating-netsuite-with-yaypay,/en/blog/want-optimize-invoice-cash-cycle-your-erp-will-need-help,"Referenced from ""4 value-added benefits of integrating Netsuite with Quadient AR by YayPay"" (resourcePage) at slug ""blog/4-value-added-benefits-of-integrating-netsuite-with-yaypay"" via richTextBlock / content targeting ""Optimize The Invoice to Cash Cycle? Your ERP Needs Help - YayPay"".",https://prd.quadient.mmt.digital/en-us/blog/20-financial-automation-statistics-cfos-need-know,"Original target is ""Optimize The Invoice to Cash Cycle? Your ERP Needs Help - YayPay"". ""20 financial automation statistics CFOs need to know in 2025"" is the closest new-site match. Shared topic terms include invoice, cash, need, blog. It stays within the accounts receivable area. It also matches the blog intent. Signals: keeps blog/article destination type; matches accounts receivable topic."
2FnFPQPQGjx47YyMrEEHIi,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2FnFPQPQGjx47YyMrEEHIi,4  value-added benefits of integrating Netsuite with Quadient AR by YayPay,richTextBlock,content,6wGmj7JVaNCIXzbpLY4mW0,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6wGmj7JVaNCIXzbpLY4mW0,4  value-added benefits of integrating Netsuite with Quadient AR by YayPay,blog/4-value-added-benefits-of-integrating-netsuite-with-yaypay,/en/resources/weekly-ar-demo-webinar,"Referenced from ""4 value-added benefits of integrating Netsuite with Quadient AR by YayPay"" (resourcePage) at slug ""blog/4-value-added-benefits-of-integrating-netsuite-with-yaypay"" via richTextBlock / content targeting ""Accounts Receivable Automation Live Demo"".",https://prd.quadient.mmt.digital/en-us/webinars-events/forrester-tei-webinar-on-demand,"Original target is ""Accounts Receivable Automation Live Demo"". ""Forrester Analyzes the Total Economic Impact of Quadient AR by YayPay"" is the closest new-site match. Shared topic terms include accounts, account, receivable, automation. It stays within the accounts receivable area. It also matches the webinar intent. Signals: matches webinar resource type; matches accounts receivable topic."
3f2LEgIwzQuGDTdplKwm1x,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3f2LEgIwzQuGDTdplKwm1x,4 AR challenges in Business Services (and how to solve them!),richTextBlock,content,4xmRkLeRFx4wbxDmpqC42n,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4xmRkLeRFx4wbxDmpqC42n,4 AR challenges in Business Services (and how to solve them!),blog/4-ar-challenges-business-services-and-how-solve-them,/en/resources/7-common-customer-disputes-and-how-solve-them,"Referenced from ""4 AR challenges in Business Services (and how to solve them!)"" (resourcePage) at slug ""blog/4-ar-challenges-business-services-and-how-solve-them"" via richTextBlock / content targeting ""7 Common Customer Disputes and How to Solve Them"".",https://prd.quadient.mmt.digital/en-us/blog/customer-complaints-ar-and-how-solve-them,"Original target is ""7 Common Customer Disputes and How to Solve Them"". ""3 Common Customer Complaints In AR and How To Solve Them"" is the closest new-site match. Shared topic terms include common, customer, solve, them. It stays within the accounts receivable area. Signals: strong title/topic token overlap; matches accounts receivable topic."
hmV7mm9GAM45e90vK2VNx,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/hmV7mm9GAM45e90vK2VNx,4 steps to successfully upgrade your Customer Communication Management (CCM) platform,richTextBlock,content,4J0AAU4avyMnMM4lkfHvZf,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4J0AAU4avyMnMM4lkfHvZf,4 steps to successfully upgrade your Customer Communication Management (CCM) platform,de-DE=blog/4-schritte-zum-erfolgreichen-upgrade-ihrer-customer-communication-management-ccm-plattform; en-US=blog/4-steps-successfully-upgrade-your-customer-communication-management-ccm-platform; es=blog/4-pasos-para-actualizar-con-Ã©xito-su-plataforma-de-gestiÃ³n-de-comunicaciones-con-el-cliente-ccm; fr-FR=blog/4-etapes-moderniser-gestion-documents-clients,/en/resources/quadient-connects-2024-more-efficiency-less-cost-business-case-consolidation-and-centralization,"Referenced from ""4 steps to successfully upgrade your Customer Communication Management (CCM) platform"" (resourcePage) at slug ""de-DE=blog/4-schritte-zum-erfolgreichen-upgrade-ihrer-customer-communication-management-ccm-plattform; en-US=blog/4-steps-successfully-upgrade-your-customer-communication-management-ccm-platform; es=blog/4-pasos-para-actualizar-con-Ã©xito-su-plataforma-de-gestiÃ³n-de-comunicaciones-con-el-cliente-ccm; fr-FR=blog/4-etapes-moderniser-gestion-documents-clients"" via richTextBlock / content targeting ""The business case for consolidation and centralization"".",https://prd.quadient.mmt.digital/en-us/webinar-events/three-ways-intelligent-forms-can-improve-your-business,"Original target is ""The business case for consolidation and centralization"". ""Three ways intelligent forms can improve your business"" is the closest new-site match. Shared topic terms include business, busines. It stays within the customer communications area. It also matches the webinar intent. Signals: matches webinar resource type; matches customer communications topic."
6SXIKqKvTZrTdwZZubbSZ2,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6SXIKqKvTZrTdwZZubbSZ2,4 value-added benefits of integrating sage intacct with Quadient AR by Yaypay,richTextBlock,content,3CKsStkQpap8m9I0or7kcf,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3CKsStkQpap8m9I0or7kcf,4 value-added benefits of integrating sage intacct with Quadient AR by Yaypay,blog/4-valued-added-benefits-of-integrating-sage-intacct-with-yaypay,/en/resources/business-intelligence-module,"Referenced from ""4 value-added benefits of integrating sage intacct with Quadient AR by Yaypay"" (resourcePage) at slug ""blog/4-valued-added-benefits-of-integrating-sage-intacct-with-yaypay"" via richTextBlock / content targeting ""Quadient AR business intelligence module"".",https://prd.quadient.mmt.digital/en-us/blog/transform-your-ar-reporting-yaypays-business-intelligence-bi-module,"Original target is ""Quadient AR business intelligence module"". ""Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module"" is the closest new-site match. Shared topic terms include accounts, receivable, business, busines, intelligence. It stays within the accounts receivable area. Signals: strong title/topic token overlap; matches accounts receivable topic."
3ZQRf9BU00KRRzOwLiNHF6,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3ZQRf9BU00KRRzOwLiNHF6,5 Accounts Receivable Challenges and How to Solve Them,richTextBlock,content,3qJ4bZEThNei10se2pPdOL,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3qJ4bZEThNei10se2pPdOL,5 Accounts Receivable Challenges and How to Solve Them,blog/biggest-accounts-receivable-challenges-and-how-solve-them,/en/blog/whats-big-deal-about-quadient-ar-advanced-cash-application-we-asked-finance-expert,"Referenced from ""5 Accounts Receivable Challenges and How to Solve Them"" (resourcePage) at slug ""blog/biggest-accounts-receivable-challenges-and-how-solve-them"" via richTextBlock / content targeting ""What’s the Big Deal about Quadient AR Advanced Cash Application? We asked a Finance Expert."".",https://prd.quadient.mmt.digital/en-us/blog/four-things-look-forward-quadient-ar-advanced-cash-application,"Original target is ""What’s the Big Deal about Quadient AR Advanced Cash Application? We asked a Finance Expert."". ""Four Things to Look Forward to with Quadient AR Advanced Cash Application"" is the closest new-site match. Shared topic terms include accounts, receivable, advanced, cash, application. It stays within the accounts receivable area. It also matches the blog intent. Signals: strong URL token overlap; keeps blog/article destination type; matches accounts receivable topic."
